be,2,である,verb
population,710,人口,noun
environment,712,環境,noun
production,713,生産,noun
contract,714,契約,noun
player,715,選手,noun
comment,716,コメント,noun
drug,721,薬,noun
wall,722,壁,noun
series,723,一連,noun
success,725,成功,noun
director,727,指導者,noun
lack,729,不足,noun
review,730,再検討,noun
race,732,競争,noun
window,734,窓,noun
purpose,735,目的,noun
department,736,部門,noun
tree,738,木,noun
college,739,大学,noun
board,741,板,noun
holiday,742,休日,noun
mark,743,印,noun
church,744,教会,noun
machine,745,機械,noun
item,747,項目,noun
cent,749,セント,noun
season,750,季節,noun
floor,751,床,noun
stuff,752,材料,noun
method,755,方法,noun
analysis,756,分析,noun
election,757,選挙,noun
hotel,759,ホテル,noun
club,760,クラブ,noun
movie,762,映画,noun
doctor,763,医者,noun
discussion,764,議論,noun
challenge,766,挑戦,noun
nation,767,国家,noun
statement,769,声明,noun
link,770,関連,noun
advantage,773,利点,noun
mile,777,マイル,noun
ability,779,能力,noun
unit,780,単位,noun
card,781,カード,noun
hospital,782,病院,noun
interview,784,面接,noun
agreement,785,合意,noun
tax,787,税金,noun
solution,788,解決策,noun
capital,789,首都,noun
fear,793,恐怖,noun
aim,794,目的,noun
television,795,テレビ,noun
target,797,的,noun
degree,798,度,noun
husband,801,夫,noun
access,802,接近,noun
movement,803,動き,noun
loss,806,紛失,noun
pressure,809,圧力,noun
bus,810,バス,noun
treatment,811,治療,noun
conference,812,会議,noun
village,815,村,noun
brother,821,兄,noun
investment,822,投資,noun
score,823,得点,noun
trip,825,旅行,noun
fish,828,魚,noun
energy,831,エネルギー,noun
trouble,832,悩み,noun
relation,833,関係,noun
file,835,ファイル,noun
bar,837,棒,noun
strategy,839,戦略,noun
advance,844,進歩,noun
star,846,星,noun
network,847,ネットワーク,noun
operation,849,操作,noun
match,850,試合,noun
seat,852,座席,noun
task,854,仕事,noun
goal,856,目標,noun
option,860,選択肢,noun
box,861,箱,noun
message,863,伝言,noun
instance,864,例,noun
style,865,形式,noun
quarter,869,4分の1,noun
baby,871,赤ちゃん,noun
doubt,874,疑い,noun
competition,875,競争,noun
theory,876,理論,noun
reference,878,言及,noun
argument,879,議論,noun
adult,880,大人,noun
document,882,文書,noun
pattern,883,模様,noun
application,884,応用、申し込み,noun
bill,888,請求書,noun
career,892,キャリア,noun
speech,894,演説,noun
dog,895,犬,noun
officer,896,将校,noun
oil,898,油,noun
dress,899,ドレス,noun
profit,900,利益,noun
fun,902,楽しみ,noun
resource,904,資源,noun
science,905,科学,noun
disease,906,病気,noun
balance,907,均衡,noun
damage,908,損害,noun
basis,909,基礎,noun
author,910,著者,noun
hair,913,髪,noun
exercise,917,運動,noun
restaurant,919,レストラン,noun
income,920,収入,noun
property,921,財産,noun
daughter,927,娘,noun
post,928,郵便,noun
newspaper,929,新聞,noun
conclusion,931,結論,noun
clock,932,時計,noun
weekend,934,週末,noun
debate,938,論争,noun
memory,939,記憶,noun
song,941,歌,noun
object,942,物体,noun
credit,944,信用,noun
ring,945,輪,noun
afternoon,948,午後,noun
possibility,951,可能性,noun
direction,952,方向,noun
facility,953,施設,noun
variety,954,多様性,noun
clothes,956,服,noun
screen,957,画面,noun
track,958,小道,noun
responsibility,962,責任,noun
sister,964,姉妹,noun
rock,965,岩,noun
dream,966,夢,noun
university,968,大学,noun
agency,970,代理店,noun
dollar,971,ドル,noun
garden,972,庭,noun
candidate,977,候補者,noun
weight,978,重さ,noun
proposal,980,提案,noun
version,981,版,noun
conversation,982,会話,noun
pound,984,ポンド,noun
magazine,985,雑誌,noun
shape,986,形,noun
sea,987,海,noun
communication,991,通信、伝達,noun
agent,992,代理人,noun
judge,995,裁判官,noun
generation,998,世代,noun
difficulty,1001,困難,noun
survey,1008,調査,noun
majority,1009,大多数,noun
stick,1010,棒,noun
wind,1013,風,noun
budget,1016,予算,noun
blood,1018,血,noun
block,1020,ブロック,noun
scene,1023,場面,noun
writer,1024,作家,noun
content,1025,内容,noun
element,1030,要素,noun
telephone,1036,電話,noun
copy,1037,写し,noun
committee,1038,委員会,noun
advice,1040,忠告,noun
glass,1042,ガラス,noun
trial,1043,試行,noun
stress,1044,強調,noun
radio,1045,ラジオ,noun
administration,1046,管理、政府,noun
text,1048,本文,noun
context,1049,文脈,noun
equipment,1055,備品,noun
title,1057,題名,noun
executive,1059,役員,noun
chair,1060,椅子,noun
sample,1062,標本,noun
sex,1063,性,noun
video,1065,ビデオ,noun
connection,1066,接続,noun
weather,1068,天気,noun
principle,1071,原理,noun
farm,1083,農場,noun
collection,1084,収集,noun
band,1087,楽団,noun
relative,1088,親戚,noun
tour,1089,旅行,noun
software,1091,ソフトウェア,noun
pair,1092,一対,noun
ship,1093,船,noun
attitude,1094,態度,noun
leg,1097,脚,noun
sentence,1099,文,noun
progress,1101,進歩,noun
truth,1102,真実,noun
speed,1106,速度,noun
politics,1107,政治,noun
user,1115,利用者,noun
dinner,1117,夕食,noun
suit,1122,スーツ,noun
percentage,1125,割合,noun
peace,1126,平和,noun
status,1127,地位,noun
crime,1128,犯罪,noun
decade,1130,10年間,noun
consumer,1133,消費者,noun
favor,1134,好意,noun
partner,1136,相棒,noun
institution,1137,機関,noun
spot,1138,場所,noun
horse,1139,馬,noun
heat,1141,熱,noun
reader,1143,読者,noun
importance,1144,重要性,noun
distance,1145,距離,noun
taxi,1148,タクシー,noun
pain,1150,苦痛,noun
sector,1151,部門,noun
mistake,1152,間違い,noun
expert,1157,専門家,noun
wave,1158,波,noun
south,1159,南,noun
labor,1160,労働,noun
surface,1161,表面,noun
library,1162,図書館,noun
edge,1164,端,noun
camp,1165,キャンプ,noun
audience,1166,聴衆,noun
procedure,1168,手続き,noun
email,1169,電子メール,noun
extent,1175,程度,noun
river,1176,川,noun
contrast,1179,対照,noun
reality,1181,現実,noun
photograph,1182,写真,noun
artist,1183,芸術家,noun
conflict,1184,紛争,noun
presence,1186,存在,noun
crowd,1187,群衆,noun
corner,1188,角,noun
gas,1189,気体,noun
net,1191,網,noun
category,1192,カテゴリー,noun
secretary,1193,秘書,noun
defense,1194,防衛,noun
scale,1199,規模,noun
driver,1200,運転手,noun
ball,1201,ボール,noun
introduction,1203,紹介,noun
requirement,1204,必要条件,noun
north,1205,北,noun
photo,1208,写真,noun
map,1212,地図,noun
concept,1213,概念,noun
island,1214,島,noun
reform,1215,改革,noun
football,1217,フットボール,noun
flight,1219,飛行,noun
neighbor,1222,隣人,noun
background,1223,背景,noun
technique,1224,技術,noun
traffic,1225,交通,noun
improvement,1226,改善,noun
tool,1227,道具,noun
consequence,1228,結果,noun
circumstance,1229,状況,noun
smoke,1230,煙,noun
reaction,1231,反応,noun
rain,1232,雨,noun
lesson,1234,授業,noun
brain,1235,脳,noun
mass,1236,塊,noun
failure,1239,失敗,noun
schedule,1240,予定,noun
speaker,1241,話し手,noun
bottom,1242,底,noun
mountain,1245,山,noun
marriage,1248,結婚,noun
ticket,1249,切符,noun
meal,1250,食事,noun
colleague,1251,同僚,noun
bag,1252,バッグ,noun
expression,1255,表現,noun
owner,1258,所有者,noun
plane,1259,飛行機,noun
lady,1261,女性,noun
duty,1262,義務,noun
strength,1263,力,noun
scheme,1267,計画,noun
payment,1268,支払い,noun
bird,1271,鳥,noun
contribution,1273,貢献,noun
chapter,1275,章,noun
secret,1276,秘密,noun
novel,1278,小説,noun
union,1279,結合,noun
trend,1281,傾向,noun
pleasure,1283,喜び,noun
suggestion,1284,提案,noun
earth,1288,地球,noun
desire,1291,願望,noun
path,1295,小道,noun
topic,1296,話題,noun
beach,1297,浜辺,noun
flower,1301,花,noun
crisis,1302,危機,noun
boat,1304,ボート,noun
aid,1305,援助,noun
fan,1306,扇風機,noun
kitchen,1307,台所,noun
safety,1311,安全,noun
engineer,1312,技師,noun
insurance,1314,保険,noun
nurse,1315,看護師,noun
length,1317,長さ,noun
investigation,1318,調査,noun
package,1319,包み,noun
weapon,1325,武器,noun
host,1327,主人,noun
winter,1328,冬,noun
district,1329,地区,noun
spring,1332,春,noun
spirit,1333,精神,noun
lunch,1334,昼食,noun
pool,1336,プール,noun
battle,1337,戦闘,noun
tradition,1338,伝統,noun
cash,1339,現金,noun
award,1341,賞,noun
coach,1342,コーチ,noun
experiment,1343,実験,noun
consideration,1344,検討,noun
code,1346,暗号,noun
threat,1348,脅威,noun
accident,1349,事故,noun
revenue,1351,収益,noun
cancer,1357,がん,noun
sun,1361,太陽,noun
volume,1364,巻,noun
location,1365,位置,noun
actor,1369,俳優,noun
tape,1371,テープ,noun
stone,1374,石,noun
sum,1375,合計,noun
murder,1376,殺人,noun
soldier,1378,軍人,noun
finance,1379,財政,noun
egg,1381,卵,noun
concert,1382,コンサート,noun
shock,1383,衝撃,noun
wine,1389,ワイン,noun
camera,1390,カメラ,noun
theater,1393,劇場,noun
cycle,1394,周期,noun
coffee,1395,コーヒー,noun
museum,1397,博物館,noun
visitor,1398,訪問者,noun
freedom,1399,自由,noun
construction,1400,建設,noun
objective,1402,目標,noun
branch,1407,枝,noun
vehicle,1408,乗り物,noun
scientist,1409,科学者,noun
route,1410,経路,noun
fashion,1415,流行,noun
danger,1416,危険,noun
bomb,1417,爆弾,noun
army,1418,軍隊,noun
council,1422,会議,noun
editor,1423,編集者,noun
sight,1425,光景,noun
gift,1427,贈り物,noun
delivery,1428,配達,noun
guest,1430,客,noun
bedroom,1432,寝室,noun
violence,1436,暴力,noun
minister,1437,大臣,noun
mouth,1439,口,noun
noise,1440,騒音,noun
manner,1441,方法,noun
gun,1442,銃,noun
square,1443,正方形,noun
occasion,1444,機会,noun
affair,1448,事件,noun
citizen,1451,市民,noun
temperature,1452,温度,noun
gold,1453,金,noun
load,1455,荷物,noun
belief,1456,信念,noun
troop,1457,群れ,noun
arrangement,1460,配置,noun
skin,1461,肌,noun
prison,1462,刑務所,noun
wood,1467,木材,noun
tear,1470,涙,noun
representative,1471,代表者,noun
capacity,1472,容量,noun
border,1473,境界,noun
assessment,1475,評価,noun
shoe,1476,靴,noun
ad,1478,広告,noun
fee,1479,料金,noun
hall,1480,廊下,noun
regulation,1481,規則,noun
studio,1483,仕事場,noun
tourist,1486,観光客,noun
component,1487,構成要素,noun
lawyer,1489,弁護士,noun
cup,1491,カップ,noun
description,1492,描写,noun
confidence,1493,自信,noun
perspective,1496,視点,noun
error,1497,誤り,noun
asset,1501,資産,noun
signal,1502,信号,noun
finger,1503,指,noun
leadership,1506,指導力,noun
commitment,1507,約束,noun
frame,1511,枠,noun
bond,1513,絆,noun
hole,1515,穴,noun
chain,1518,鎖,noun
literature,1519,文学,noun
victim,1520,犠牲者,noun
division,1522,分割,noun
device,1525,装置,noun
birth,1526,誕生,noun
forest,1527,森,noun
label,1528,ラベル,noun
root,1529,根,noun
factory,1530,工場,noun
expense,1531,費用,noun
channel,1532,チャンネル,noun
recommendation,1534,勧告,noun
rank,1535,階級,noun
west,1537,西,noun
resident,1539,居住者,noun
provision,1540,供給,noun
plenty,1542,たっぷり,noun
bridge,1546,橋,noun
brand,1549,銘柄,noun
combination,1552,組み合わせ,noun
abuse,1553,虐待,noun
ice,1554,氷,noun
master,1556,主人,noun
session,1558,会期,noun
grade,1559,学年,noun
protection,1563,保護,noun
rent,1566,家賃,noun
shot,1567,発砲,noun
appearance,1568,外見,noun
theme,1572,主題,noun
judgment,1573,判断,noun
loan,1576,ローン,noun
definition,1577,定義,noun
atmosphere,1579,雰囲気,noun
farmer,1580,農夫,noun
comparison,1581,比較,noun
license,1583,免許,noun
identity,1587,身元,noun
desk,1588,机,noun
commission,1593,委員会,noun
association,1595,協会,noun
instrument,1596,器具,noun
investor,1597,投資家,noun
tea,1599,茶,noun
row,1602,列,noun
youth,1603,若さ,noun
fuel,1605,燃料,noun
expectation,1606,期待,noun
employment,1607,雇用,noun
shoulder,1610,肩,noun
breath,1611,呼吸,noun
bottle,1614,瓶,noun
sheet,1616,敷布,noun
engine,1617,エンジン,noun
notion,1619,概念,noun
journey,1621,旅,noun
opposition,1622,反対,noun
relief,1623,安心,noun
debt,1624,借金,noun
honor,1625,名誉,noun
outcome,1626,結果,noun
explanation,1628,説明,noun
dad,1632,お父さん,noun
fruit,1640,果物,noun
witness,1642,目撃者,noun
mail,1643,郵便,noun
researcher,1645,研究者,noun
selection,1647,選択,noun
participant,1650,参加者,noun
vision,1651,視力,noun
personality,1652,個性,noun
entry,1655,入場,noun
fellow,1656,仲間,noun
tip,1659,先端,noun
discount,1660,割引,noun
peak,1661,頂点,noun
chairman,1662,議長,noun
proportion,1663,比率,noun
ear,1664,耳,noun
yard,1667,庭,noun
hill,1670,丘,noun
instruction,1672,指示,noun
intelligence,1673,知能,noun
folk,1675,人々,noun
guard,1677,警備員,noun
cat,1678,猫,noun
kiss,1680,キス,noun
presentation,1681,発表,noun
joint,1682,関節,noun
poll,1684,世論調査,noun
faith,1686,信仰,noun
reduction,1687,減少,noun
complaint,1689,苦情,noun
mission,1691,任務,noun
tone,1693,音調,noun
neighborhood,1694,近所,noun
passenger,1695,乗客,noun
justice,1696,正義,noun
phase,1697,段階,noun
religion,1701,宗教,noun
employer,1702,雇い主,noun
plate,1705,皿,noun
index,1709,索引,noun
circle,1712,円,noun
impression,1717,印象,noun
joke,1719,冗談,noun
sky,1720,空,noun
column,1721,列,noun
criminal,1724,犯人,noun
coast,1728,海岸,noun
legislation,1735,法律,noun
county,1736,郡,noun
assistant,1739,助手,noun
chart,1741,図表,noun
hell,1743,地獄,noun
household,1746,世帯,noun
reward,1748,報酬,noun
east,1749,東,noun
hat,1750,帽子,noun
voter,1752,投票者,noun
wage,1757,賃金,noun
absence,1758,欠席,noun
medicine,1761,薬,noun
professor,1762,教授,noun
intention,1764,意図,noun
dozen,1765,ダース,noun
settlement,1766,定住,noun
gap,1767,隙間,noun
estate,1771,財産,noun
victory,1776,勝利,noun
critic,1778,批評家,noun
emotion,1783,感情,noun
urge,1786,衝動,noun
enemy,1787,敵,noun
milk,1789,牛乳,noun
talent,1790,才能,noun
priority,1793,優先事項,noun
phrase,1795,句,noun
pilot,1796,操縦士,noun
resolution,1799,決心,noun
injury,1801,負傷,noun
exhibition,1803,展示会,noun
producer,1804,生産者,noun
incident,1807,出来事,noun
childhood,1808,子供時代,noun
draft,1809,下書き,noun
politician,1812,政治家,noun
seed,1815,種,noun
salary,1816,給料,noun
breakfast,1819,朝食,noun
lake,1822,湖,noun
habit,1828,習慣,noun
disk,1829,ディスク,noun
core,1830,核心,noun
aircraft,1832,航空機,noun
self,1833,自己,noun
metal,1834,金属,noun
existence,1835,存在,noun
bone,1836,骨,noun
panel,1837,パネル,noun
appointment,1839,予約,noun
initiative,1845,主導権,noun
diet,1847,食事,noun
motion,1848,動き,noun
plastic,1850,プラスチック,noun
discipline,1852,規律,noun
boss,1854,上司,noun
assumption,1855,想定,noun
passage,1858,通路,noun
reputation,1859,評判,noun
negotiation,1861,交渉,noun
mechanism,1862,仕組み,noun
coat,1863,上着,noun
democracy,1864,民主主義,noun
pocket,1865,ポケット,noun
observation,1868,観察,noun
meat,1869,肉,noun
concentration,1870,集中,noun
implication,1871,含み,noun
king,1876,王,noun
interaction,1877,相互作用,noun
dish,1882,皿,noun
soul,1884,魂,noun
emergency,1891,緊急事態,noun
manufacturer,1896,製造業者,noun
breast,1900,胸,noun
accommodation,1903,宿泊施設,noun
reporter,1905,記者,noun
climate,1906,気候,noun
shirt,1907,シャツ,noun
exception,1908,例外,noun
corporation,1909,企業,noun
chip,1910,チップ,noun
winner,1911,勝者,noun
excuse,1915,言い訳,noun
tennis,1917,テニス,noun
output,1921,出力,noun
beauty,1922,美しさ,noun
mouse,1926,ネズミ,noun
mathematics,1927,数学,noun
creation,1929,創造,noun
outline,1931,概要,noun
luck,1934,運,noun
illness,1938,病気,noun
journalist,1939,記者,noun
advertisement,1941,広告,noun
comfort,1945,快適さ,noun
gene,1948,遺伝子,noun
prospect,1949,見込み,noun
snow,1950,雪,noun
plot,1951,筋書き,noun
neck,1952,首,noun
criteria,1953,基準,noun
criticism,1956,批判,noun
convention,1957,慣習,noun
sequence,1960,連続,noun
volunteer,1962,志願者,noun
examination,1966,試験,noun
silence,1967,沈黙,noun
revolution,1970,革命,noun
premise,1973,前提,noun
protein,1978,タンパク質,noun
bike,1979,自転車,noun
unemployment,1984,失業,noun
wheel,1985,車輪,noun
crop,1986,作物,noun
minority,1987,少数派,noun
origin,1988,起源,noun
interpretation,1989,解釈,noun
gentleman,1990,紳士,noun
drama,1991,劇,noun
landscape,1992,風景,noun
toy,1994,おもちゃ,noun
fault,1995,欠点,noun
storm,1999,嵐,noun
achievement,2001,達成,noun
supplier,2004,供給者,noun
prize,2005,賞,noun
peer,2007,同僚,noun
pension,2008,年金,noun
wing,2009,翼,noun
acquisition,2010,取得,noun
laughter,2011,笑い,noun
recognition,2013,認識,noun
electricity,2014,電気,noun
assistance,2015,支援,noun
roof,2016,屋根,noun
retirement,2017,退職,noun
variation,2019,変化,noun
proof,2021,証拠,noun
soil,2022,土,noun
layer,2024,層,noun
tooth,2026,歯,noun
representation,2027,代表,noun
preparation,2028,準備,noun
dispute,2029,論争,noun
agenda,2030,議題,noun
emphasis,2031,強調,noun
edition,2032,版,noun
silver,2033,銀,noun
entertainment,2034,娯楽,noun
retail,2037,小売,noun
wire,2038,針金,noun
publication,2041,出版,noun
framework,2044,枠組み,noun
zone,2045,地帯,noun
trace,2047,跡,noun
inch,2048,インチ,noun
enterprise,2051,企業,noun
governor,2054,知事,noun
uniform,2055,制服,noun
port,2056,港,noun
arrival,2058,到着,noun
gate,2060,門,noun
ease,2061,容易さ,noun
beer,2062,ビール,noun
specialist,2063,専門家,noun
profile,2065,紹介,noun
mood,2066,気分,noun
episode,2067,エピソード,noun
crack,2068,ひび,noun
symptom,2071,症状,noun
era,2073,時代,noun
coverage,2074,報道、範囲,noun
tension,2075,緊張,noun
cable,2076,ケーブル,noun
input,2079,入力,noun
prisoner,2081,囚人,noun
welfare,2086,福祉,noun
string,2089,紐,noun
cloud,2090,雲,noun
crew,2095,乗組員,noun
phenomenon,2096,現象,noun
pupil,2097,生徒,noun
formula,2101,公式,noun
routine,2104,日常の決まり,noun
sink,2105,流し,noun
hero,2108,英雄,noun
supporter,2109,支持者,noun
meter,2112,メートル,noun
truck,2113,トラック,noun
nose,2114,鼻,noun
disaster,2117,災害,noun
pace,2118,歩調,noun
terrorist,2121,テロリスト,noun
depression,2128,憂鬱、不況,noun
mom,2131,ママ,noun
distinction,2132,区別,noun
satisfaction,2133,満足,noun
obligation,2137,義務,noun
sir,2138,閣下,noun
anger,2140,怒り,noun
pub,2141,パブ,noun
perception,2142,認識,noun
currency,2144,通貨,noun
database,2145,データベース,noun
territory,2147,領土,noun
stream,2148,小川,noun
height,2150,高さ,noun
expansion,2153,拡大,noun
muscle,2155,筋肉,noun
boundary,2159,境界線,noun
ratio,2160,比率,noun
essay,2161,随筆,noun
pollution,2164,汚染,noun
disorder,2165,混乱,noun
furniture,2166,家具,noun
symbol,2167,象徴,noun
apartment,2168,アパート,noun
demonstration,2169,実演、デモ,noun
analyst,2170,分析家,noun
platform,2171,演壇,noun
steel,2172,鋼鉄,noun
cake,2173,ケーキ,noun
restriction,2176,制限,noun
foundation,2177,基礎,noun
designer,2178,設計者,noun
strain,2179,緊張,noun
innovation,2180,革新,noun
album,2181,アルバム,noun
singer,2182,歌手,noun
trail,2183,小道,noun
trap,2184,罠,noun
extension,2186,延長,noun
wealth,2187,富,noun
tank,2189,戦車,noun
tune,2192,曲,noun
grass,2193,草,noun
invitation,2194,招待,noun
transition,2195,移行,noun
adviser,2201,助言者,noun
stem,2202,茎,noun
mode,2204,様式,noun
mirror,2205,鏡,noun
poem,2211,詩,noun
competitor,2213,競合,noun
alcohol,2214,アルコール,noun
festival,2215,祭り,noun
vegetable,2216,野菜,noun
van,2217,バン,noun
planet,2219,惑星,noun
curve,2220,曲線,noun
knee,2221,膝,noun
web,2223,網,noun
depth,2224,深さ,noun
entrance,2225,入り口,noun
log,2226,丸太,noun
giant,2227,巨人,noun
god,2228,神,noun
portion,2229,部分,noun
substance,2230,物質,noun
independence,2233,独立,noun
sugar,2234,砂糖,noun
harm,2236,害,noun
shadow,2239,影,noun
intervention,2242,介入,noun
exam,2244,試験,noun
vice,2245,悪徳,noun
dimension,2250,寸法,noun
infection,2252,感染,noun
jacket,2253,上着,noun
efficiency,2254,効率,noun
statistic,2256,統計,noun
resort,2258,行楽地,noun
iron,2259,鉄,noun
membership,2261,会員資格,noun
bread,2262,パン,noun
ally,2266,同盟者,noun
quantity,2267,量,noun
alarm,2271,警報,noun
flood,2274,洪水,noun
poverty,2275,貧困,noun
gender,2280,性別,noun
sponsor,2281,スポンサー,noun
boot,2282,ブーツ,noun
dealer,2284,販売業者,noun
button,2285,ボタン,noun
burden,2286,負担,noun
desert,2287,砂漠,noun
mate,2288,仲間,noun
shareholder,2290,株主,noun
bowl,2291,鉢,noun
discovery,2292,発見,noun
resistance,2293,抵抗,noun
bath,2294,風呂,noun
frequency,2295,頻度,noun
philosophy,2298,哲学,noun
lip,2299,唇,noun
attribute,2300,属性,noun
approval,2302,承認,noun
involvement,2306,関与,noun
exposure,2307,露出,noun
formation,2312,形成,noun
establishment,2317,設立,noun
summary,2318,要約,noun
pen,2320,ペン,noun
recovery,2321,回復,noun
seal,2322,印鑑,noun
tube,2323,管,noun
tower,2324,塔,noun
operator,2329,操作員,noun
infant,2330,幼児,noun
angle,2338,角,noun
chicken,2339,鶏,noun
anxiety,2340,不安,noun
virus,2341,ウイルス,noun
rival,2343,ライバル,noun
offense,2344,違反,noun
teenager,2346,10代の若者,noun
surgery,2349,手術,noun
musician,2350,音楽家,noun
significance,2351,重要性,noun
shower,2352,シャワー,noun
charity,2354,慈善,noun
cigarette,2356,タバコ,noun
consultant,2359,顧問,noun
historian,2360,歴史家,noun
cousin,2361,いとこ,noun
twin,2366,双子,noun
forecast,2369,予報,noun
segment,2370,部分,noun
custom,2371,習慣,noun
sand,2373,砂,noun
cap,2374,帽子,noun
charm,2376,魅力,noun
lecture,2378,講義,noun
venture,2379,冒険的事業,noun
compound,2380,混合物,noun
mess,2382,散らかしたもの,noun
preference,2383,好み,noun
incentive,2385,動機,noun
league,2386,連盟,noun
dialog,2387,対話,noun
cream,2388,クリーム,noun
margin,2393,余白,noun
opponent,2395,相手,noun
capability,2397,能力,noun
stroke,2400,打撃,noun
barrier,2402,障壁,noun
divorce,2404,離婚,noun
counsel,2407,助言,noun
tendency,2408,傾向,noun
motor,2410,モーター,noun
survival,2411,生存,noun
permission,2414,許可,noun
valley,2415,谷,noun
evolution,2422,進化,noun
awareness,2423,意識,noun
slave,2425,奴隷,noun
architecture,2427,建築,noun
journal,2429,日誌,noun
coal,2430,石炭,noun
measurement,2431,測定,noun
illustration,2435,図解,noun
privilege,2437,特権,noun
buyer,2438,買い手,noun
rail,2440,レール,noun
laboratory,2442,実験室,noun
mortgage,2443,住宅ローン,noun
promotion,2444,昇進、宣伝,noun
passion,2445,情熱,noun
champion,2446,優勝者,noun
dust,2448,埃,noun
skirt,2451,スカート,noun
province,2452,州,noun
evaluation,2454,評価,noun
weakness,2457,弱さ,noun
announcement,2458,発表,noun
salt,2459,塩,noun
opera,2461,オペラ,noun
contest,2462,コンテスト,noun
brush,2463,ブラシ,noun
gallery,2465,画廊,noun
chest,2468,胸,noun
format,2469,形式,noun
pump,2475,ポンプ,noun
publisher,2476,出版社,noun
celebration,2477,祝いたい,noun
golf,2478,ゴルフ,noun
compensation,2479,報酬,noun
deficit,2483,赤字,noun
flash,2485,閃光,noun
friendship,2486,友情,noun
profession,2487,職業,noun
equation,2489,等式,noun
gesture,2490,身振り,noun
inflation,2494,インフレ,noun
therapy,2498,療法,noun
orange,2499,オレンジ,noun
personnel,2501,職員,noun
imagination,2502,想像力,noun
throat,2504,喉,noun
insight,2505,洞察,noun
expenditure,2509,支出,noun
joy,2510,喜び,noun
gear,2513,歯車,noun
poet,2515,詩人,noun
fortune,2516,運,noun
ceremony,2517,儀式,noun
pile,2518,積み重ね,noun
pig,2519,豚,noun
mixture,2520,混合物,noun
scholar,2522,学者,noun
stake,2525,くい,noun
creature,2526,生き物,noun
partnership,2527,協力関係,noun
participation,2528,参加,noun
clause,2529,条項,noun
penalty,2530,刑罰,noun
chamber,2531,会議室,noun
fancy,2532,空想,noun
poetry,2533,詩,noun
clothing,2535,衣類,noun
sake,2537,ため,noun
shelf,2538,棚,noun
tail,2540,尻尾,noun
possession,2541,所有,noun
abortion,2542,中絶,noun
boom,2545,好況,noun
tale,2546,物語,noun
maintenance,2548,維持,noun
pot,2550,壺,noun
cow,2551,雌牛,noun
constraint,2554,制約,noun
bin,2556,ゴミ箱,noun
scope,2559,範囲,noun
diversity,2561,多様性,noun
pride,2563,誇り,noun
inquiry,2565,問い合わせ,noun
craft,2567,工芸,noun
shell,2570,殻,noun
humor,2573,ユーモア,noun
limitation,2574,制限,noun
indication,2575,兆候,noun
stability,2576,安定,noun
jail,2580,刑務所,noun
shelter,2581,避難所,noun
carbon,2583,炭素,noun
cheese,2585,チーズ,noun
